Date,State,City,Population,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management(?/Ton)
26-05-2019,Uttar Pradesh,Noida,736180,Coal,172.22,24.97,122,Moderate,Plastic,Incineration,32.02,2141.12
26-05-2019,Uttar Pradesh,Ghaziabad,1714424,Hydro,228.02,20.91,442,Severe,Biomedical,Landfill,15.68,4809.27
26-05-2019,Uttar Pradesh,Ghazipur,117769,Wind,215.31,16.86,379,Very Poor,E-Waste,Incineration,27.92,1375.71
26-05-2019,Uttar Pradesh,Lucknow,3224253,Solar,82.46,11.76,143,Moderate,E-Waste,Composting,44.97,1991.23
26-05-2019,Uttar Pradesh,Meerut,1356618,Mixed,155.57,23.88,191,Moderate,Biomedical,Landfill,27.01,2757.84
27-05-2019,Uttar Pradesh,Noida,726002,Coal,198.91,14.75,392,Very Poor,Organic,Recycling,31.36,4013.18
27-05-2019,Uttar Pradesh,Ghaziabad,1700088,Hydro,86.89,24.08,275,Poor,Mixed,Recycling,51.99,1751.72
27-05-2019,Uttar Pradesh,Ghazipur,79726,Mixed,131.56,15.68,88,Satisfactory,Biomedical,Landfill,25.89,1637.68
27-05-2019,Uttar Pradesh,Lucknow,3246712,Mixed,108.88,16.56,108,Moderate,Biomedical,Composting,56.77,4263.69
27-05-2019,Uttar Pradesh,Meerut,1403467,Hydro,225.48,20.25,242,Poor,Biomedical,Incineration,19.21,3268.33
28-05-2019,Uttar Pradesh,Noida,738320,Solar,109.56,10.18,147,Moderate,Biomedical,Landfill,23.41,3844.6
28-05-2019,Uttar Pradesh,Ghaziabad,1739803,Mixed,238.58,21.48,336,Very Poor,Biomedical,Landfill,52.31,3503.42
28-05-2019,Uttar Pradesh,Ghazipur,161247,Hydro,222.68,6.32,207,Poor,Organic,Recycling,19.23,3493.52
28-05-2019,Uttar Pradesh,Lucknow,3201905,Mixed,215.18,20.97,335,Very Poor,E-Waste,Recycling,20.88,3833.54
28-05-2019,Uttar Pradesh,Meerut,1419935,Coal,219.75,13.94,240,Poor,Organic,Composting,41.42,1912.41
29-05-2019,Uttar Pradesh,Noida,710560,Mixed,95.77,14.9,412,Severe,Plastic,Recycling,55.25,4461.63
29-05-2019,Uttar Pradesh,Ghaziabad,1666449,Mixed,161.72,16.87,183,Moderate,Biomedical,Recycling,32.88,1845.08
29-05-2019,Uttar Pradesh,Ghazipur,74669,Coal,129.86,5.59,166,Moderate,Mixed,Landfill,19.26,1820.1
29-05-2019,Uttar Pradesh,Lucknow,3185308,Hydro,111.87,22.55,70,Satisfactory,Plastic,Composting,54.04,3495.7
29-05-2019,Uttar Pradesh,Meerut,1441756,Coal,162.83,13.76,332,Very Poor,Organic,Landfill,28.07,4424.41
30-05-2019,Uttar Pradesh,Noida,664601,Mixed,83.47,9.65,59,Satisfactory,Plastic,Recycling,52.21,2727.58
30-05-2019,Uttar Pradesh,Ghaziabad,1728994,Wind,182.61,5.7,391,Very Poor,Plastic,Recycling,52.03,2687.7
30-05-2019,Uttar Pradesh,Ghazipur,118552,Mixed,158.26,11.7,48,Good,Plastic,Incineration,23.52,4794
30-05-2019,Uttar Pradesh,Lucknow,3214816,Hydro,102.82,24.71,56,Satisfactory,E-Waste,Recycling,17.46,2136.86
30-05-2019,Uttar Pradesh,Meerut,1395195,Mixed,194.5,15.07,280,Poor,Mixed,Landfill,20.46,1234.23
31-05-2019,Uttar Pradesh,Noida,652080,Coal,106.66,20.97,102,Moderate,E-Waste,Incineration,44.58,4734.17
31-05-2019,Uttar Pradesh,Ghaziabad,1717911,Wind,210.49,11.27,84,Satisfactory,Biomedical,Composting,47.88,1488.55
31-05-2019,Uttar Pradesh,Ghazipur,147958,Hydro,183.34,12.69,173,Moderate,E-Waste,Incineration,28.2,1755.5
31-05-2019,Uttar Pradesh,Lucknow,3211033,Coal,201.18,7.35,61,Satisfactory,E-Waste,Landfill,52.68,2463.25
31-05-2019,Uttar Pradesh,Meerut,1409533,Solar,195.26,11.78,400,Very Poor,Organic,Landfill,21.94,1566.7
01-06-2019,Uttar Pradesh,Noida,685979,Hydro,247.75,20.03,158,Moderate,Biomedical,Incineration,43.94,4238.14
01-06-2019,Uttar Pradesh,Ghaziabad,1748491,Solar,126.17,6.02,168,Moderate,Plastic,Landfill,21.34,3323.68
01-06-2019,Uttar Pradesh,Ghazipur,72368,Hydro,179.43,18.54,199,Moderate,E-Waste,Landfill,26.48,2227.14
01-06-2019,Uttar Pradesh,Lucknow,3184754,Wind,141.53,21.1,318,Very Poor,Organic,Composting,16.24,4505.27
01-06-2019,Uttar Pradesh,Meerut,1368529,Wind,107.19,17.84,54,Satisfactory,Organic,Landfill,32.98,4630.4
02-06-2019,Uttar Pradesh,Noida,732717,Hydro,136.11,15.29,113,Moderate,Organic,Landfill,32.32,1287.78
02-06-2019,Uttar Pradesh,Ghaziabad,1672861,Solar,223.79,21.81,64,Satisfactory,Plastic,Landfill,56.51,3228.05
02-06-2019,Uttar Pradesh,Ghazipur,104318,Wind,171.51,5.45,122,Moderate,Mixed,Landfill,28.13,1414.4
02-06-2019,Uttar Pradesh,Lucknow,3191498,Mixed,245.32,24.52,227,Poor,E-Waste,Recycling,57.59,2316.41
02-06-2019,Uttar Pradesh,Meerut,1436599,Solar,248.42,19.37,137,Moderate,Biomedical,Incineration,39.6,3664.17
03-06-2019,Uttar Pradesh,Noida,669678,Coal,237.55,24.55,286,Poor,Plastic,Recycling,27.41,2376.73
03-06-2019,Uttar Pradesh,Ghaziabad,1730190,Hydro,232.81,17.5,297,Poor,Plastic,Incineration,33.88,2690.44
03-06-2019,Uttar Pradesh,Ghazipur,133898,Mixed,135.62,5.46,169,Moderate,Biomedical,Recycling,23.84,1704.63
03-06-2019,Uttar Pradesh,Lucknow,3176571,Wind,138.71,22.69,443,Severe,Plastic,Recycling,35.52,1505.43
03-06-2019,Uttar Pradesh,Meerut,1407876,Wind,234.53,21.02,137,Moderate,Mixed,Incineration,20.72,1860.88
04-06-2019,Uttar Pradesh,Noida,670494,Wind,142.97,10.83,51,Satisfactory,Plastic,Recycling,23.29,1943.67
04-06-2019,Uttar Pradesh,Ghaziabad,1723495,Wind,217.52,10.18,264,Poor,E-Waste,Recycling,28.58,4623.62
04-06-2019,Uttar Pradesh,Ghazipur,93067,Mixed,83.48,11.29,361,Very Poor,Plastic,Incineration,35.36,4767.88
04-06-2019,Uttar Pradesh,Lucknow,3238336,Mixed,208.04,13.85,206,Poor,Biomedical,Landfill,34.63,1995.42
04-06-2019,Uttar Pradesh,Meerut,1419051,Mixed,177.8,12.61,210,Poor,E-Waste,Landfill,45.77,4376.8
05-06-2019,Uttar Pradesh,Noida,705217,Hydro,127.86,12.63,338,Very Poor,Mixed,Landfill,54.43,4829.56
05-06-2019,Uttar Pradesh,Ghaziabad,1667103,Coal,234.52,13.68,138,Moderate,Organic,Recycling,45.8,2472.14
05-06-2019,Uttar Pradesh,Ghazipur,121932,Solar,143.39,20.72,97,Satisfactory,Mixed,Incineration,52.76,4935.23
05-06-2019,Uttar Pradesh,Lucknow,3208323,Mixed,140.71,16.6,320,Very Poor,Mixed,Recycling,36.08,3468.63
05-06-2019,Uttar Pradesh,Meerut,1416935,Solar,147.04,14.81,215,Poor,E-Waste,Composting,59.62,4548.18
06-06-2019,Uttar Pradesh,Noida,726593,Solar,160.57,6.13,255,Poor,Plastic,Landfill,21.12,2260.45
06-06-2019,Uttar Pradesh,Ghaziabad,1730735,Hydro,248.27,6.81,59,Satisfactory,Biomedical,Recycling,17.06,2229.09
06-06-2019,Uttar Pradesh,Ghazipur,125493,Coal,220.14,24.5,275,Poor,Mixed,Landfill,32.68,1298.41
06-06-2019,Uttar Pradesh,Lucknow,3203889,Mixed,153.03,10.09,283,Poor,Biomedical,Incineration,34.66,2967.95
06-06-2019,Uttar Pradesh,Meerut,1433900,Coal,207.31,5.83,438,Severe,Plastic,Recycling,31.05,1490.44
07-06-2019,Uttar Pradesh,Noida,680566,Wind,146.69,6.39,64,Satisfactory,Biomedical,Landfill,46.15,2459.21
07-06-2019,Uttar Pradesh,Ghaziabad,1743886,Hydro,113.75,23,74,Satisfactory,Biomedical,Composting,41,2090.42
07-06-2019,Uttar Pradesh,Ghazipur,89087,Mixed,210.93,13.4,392,Very Poor,Biomedical,Recycling,23.14,3904.47
07-06-2019,Uttar Pradesh,Lucknow,3196416,Solar,126.03,9.44,94,Satisfactory,Organic,Landfill,40.25,3736.28
07-06-2019,Uttar Pradesh,Meerut,1423082,Mixed,106.67,18.1,387,Very Poor,Organic,Recycling,32.19,1405.5
08-06-2019,Uttar Pradesh,Noida,705467,Wind,93.04,6.81,143,Moderate,Plastic,Landfill,55.33,1517.04
08-06-2019,Uttar Pradesh,Ghaziabad,1707726,Mixed,201.22,13.69,381,Very Poor,Mixed,Recycling,27.96,4483.39
08-06-2019,Uttar Pradesh,Ghazipur,98246,Solar,211.12,8.78,440,Severe,Mixed,Landfill,43.05,2355.69
08-06-2019,Uttar Pradesh,Lucknow,3215378,Mixed,248.61,20.4,399,Very Poor,Organic,Incineration,31.08,1993.72
08-06-2019,Uttar Pradesh,Meerut,1428147,Solar,188.42,8.3,238,Poor,Plastic,Recycling,20.58,3828.62
09-06-2019,Uttar Pradesh,Noida,651447,Wind,153.96,8.86,332,Very Poor,Mixed,Incineration,46.05,2989.26
09-06-2019,Uttar Pradesh,Ghaziabad,1736742,Mixed,104.98,18.07,449,Severe,Plastic,Landfill,16.71,4696.82
09-06-2019,Uttar Pradesh,Ghazipur,122178,Hydro,146.49,9.77,102,Moderate,Mixed,Composting,41,3699.69
09-06-2019,Uttar Pradesh,Lucknow,3212700,Mixed,104.2,22.31,281,Poor,E-Waste,Incineration,23.25,1953.04
09-06-2019,Uttar Pradesh,Meerut,1356972,Wind,98.5,11.33,403,Severe,Organic,Composting,53.14,4291.08
10-06-2019,Uttar Pradesh,Noida,693750,Wind,170.96,16.46,181,Moderate,Mixed,Composting,41.54,1524.6
10-06-2019,Uttar Pradesh,Ghaziabad,1742379,Coal,206,6.74,140,Moderate,Biomedical,Recycling,41.84,1566.62
10-06-2019,Uttar Pradesh,Ghazipur,160046,Solar,208.42,10.11,335,Very Poor,Mixed,Landfill,49.65,3070.31
10-06-2019,Uttar Pradesh,Lucknow,3186115,Wind,225.93,11.84,96,Satisfactory,Mixed,Incineration,35.87,4632.38
10-06-2019,Uttar Pradesh,Meerut,1441499,Hydro,208.67,15.88,181,Moderate,Mixed,Recycling,54.34,1311.05
11-06-2019,Uttar Pradesh,Noida,726758,Coal,151.55,22.22,234,Poor,Plastic,Composting,34.64,1430
11-06-2019,Uttar Pradesh,Ghaziabad,1718941,Mixed,221.73,17.73,43,Good,E-Waste,Incineration,24.86,4358.8
11-06-2019,Uttar Pradesh,Ghazipur,114486,Solar,148.18,18.71,136,Moderate,Biomedical,Recycling,17.77,2316.24
11-06-2019,Uttar Pradesh,Lucknow,3172964,Solar,82.23,10.49,321,Very Poor,Organic,Composting,47.9,3643.66
11-06-2019,Uttar Pradesh,Meerut,1359803,Hydro,163.81,22.35,348,Very Poor,Biomedical,Composting,36.37,4494.48
12-06-2019,Uttar Pradesh,Noida,711647,Wind,162.61,10.78,162,Moderate,Mixed,Incineration,56.67,2275.83
12-06-2019,Uttar Pradesh,Ghaziabad,1665517,Mixed,150.09,15.3,317,Very Poor,Organic,Recycling,32.56,1804.23
12-06-2019,Uttar Pradesh,Ghazipur,79818,Solar,210.95,10.28,143,Moderate,Organic,Landfill,27.39,1364.92
12-06-2019,Uttar Pradesh,Lucknow,3206453,Mixed,175.11,11.79,274,Poor,E-Waste,Recycling,44.59,3785.28
12-06-2019,Uttar Pradesh,Meerut,1383306,Hydro,143.71,10.25,292,Poor,Biomedical,Landfill,39.26,2892.23
13-06-2019,Uttar Pradesh,Noida,662458,Wind,152.05,15.46,314,Very Poor,Biomedical,Incineration,58.83,2178.77
13-06-2019,Uttar Pradesh,Ghaziabad,1716960,Coal,147.19,18.34,372,Very Poor,Plastic,Incineration,29.88,2859.17
13-06-2019,Uttar Pradesh,Ghazipur,90361,Coal,111.74,16.6,276,Poor,Mixed,Incineration,36.29,4858.17
13-06-2019,Uttar Pradesh,Lucknow,3224737,Wind,231.28,16.64,427,Severe,Biomedical,Landfill,46.85,1978.06
13-06-2019,Uttar Pradesh,Meerut,1437762,Coal,90.88,19.9,223,Poor,E-Waste,Incineration,49.89,2162.8
14-06-2019,Uttar Pradesh,Noida,739933,Hydro,196.71,20.34,79,Satisfactory,Biomedical,Composting,42.09,4539.74
14-06-2019,Uttar Pradesh,Ghaziabad,1690121,Wind,142.12,9.34,355,Very Poor,Plastic,Landfill,37.89,3773.63
14-06-2019,Uttar Pradesh,Ghazipur,70506,Wind,178.51,9.3,258,Poor,Plastic,Incineration,36.37,2219.11
14-06-2019,Uttar Pradesh,Lucknow,3243057,Solar,205.63,7.99,436,Severe,Biomedical,Composting,15.7,3834.26
14-06-2019,Uttar Pradesh,Meerut,1404665,Hydro,101.37,18.66,234,Poor,Mixed,Incineration,18.79,3863.62
15-06-2019,Uttar Pradesh,Noida,702554,Coal,215.12,12.1,284,Poor,Biomedical,Landfill,50.15,1626.39
15-06-2019,Uttar Pradesh,Ghaziabad,1669285,Hydro,139.23,13.84,447,Severe,Organic,Recycling,29.56,2943.13
15-06-2019,Uttar Pradesh,Ghazipur,139425,Solar,236.5,16.64,270,Poor,Organic,Landfill,52.56,4530.21
15-06-2019,Uttar Pradesh,Lucknow,3200368,Mixed,185.41,18.01,339,Very Poor,Mixed,Landfill,33.32,3058.84
15-06-2019,Uttar Pradesh,Meerut,1392674,Wind,115.91,9.7,440,Severe,Organic,Composting,42.91,2474.67
16-06-2019,Uttar Pradesh,Noida,661456,Solar,95.35,15.81,346,Very Poor,Organic,Landfill,52.6,3320.26
16-06-2019,Uttar Pradesh,Ghaziabad,1656298,Wind,95.77,11.73,132,Moderate,Organic,Incineration,38.3,2468.53
16-06-2019,Uttar Pradesh,Ghazipur,123216,Wind,99.05,18.84,391,Very Poor,Organic,Incineration,58.93,2185.55
16-06-2019,Uttar Pradesh,Lucknow,3160846,Hydro,194.14,11.27,72,Satisfactory,Biomedical,Composting,44.48,2769.66
16-06-2019,Uttar Pradesh,Meerut,1440322,Wind,144.75,15.1,350,Very Poor,E-Waste,Recycling,32.37,2919.22
17-06-2019,Uttar Pradesh,Noida,683633,Coal,125.93,6.78,323,Very Poor,Organic,Incineration,15.59,1642.46
17-06-2019,Uttar Pradesh,Ghaziabad,1706241,Coal,110.1,14.96,237,Poor,Organic,Incineration,46.48,1279.75
17-06-2019,Uttar Pradesh,Ghazipur,109335,Mixed,114.92,21.62,398,Very Poor,Organic,Incineration,35.07,1940.14
17-06-2019,Uttar Pradesh,Lucknow,3200169,Hydro,83.05,12.81,114,Moderate,Plastic,Incineration,19.45,4240.16
17-06-2019,Uttar Pradesh,Meerut,1436933,Hydro,147.18,12.35,288,Poor,Plastic,Landfill,53.38,4876.11
18-06-2019,Uttar Pradesh,Noida,685202,Solar,89.94,24.81,128,Moderate,Plastic,Landfill,29.96,1610.22
18-06-2019,Uttar Pradesh,Ghaziabad,1739448,Mixed,115.15,24.94,90,Satisfactory,Biomedical,Incineration,51.56,1378.12
18-06-2019,Uttar Pradesh,Ghazipur,147507,Hydro,95.46,10.53,53,Satisfactory,Biomedical,Composting,15.47,1882.43
18-06-2019,Uttar Pradesh,Lucknow,3212125,Solar,91.19,10.95,439,Severe,Biomedical,Composting,40.21,2769.18
18-06-2019,Uttar Pradesh,Meerut,1402725,Solar,81.28,24.66,246,Poor,Plastic,Landfill,36.98,2357.29
19-06-2019,Uttar Pradesh,Noida,679872,Wind,109.45,18.77,146,Moderate,E-Waste,Incineration,39.06,1735.84
19-06-2019,Uttar Pradesh,Ghaziabad,1687381,Coal,99.94,14.52,415,Severe,E-Waste,Incineration,50.89,2020.41
19-06-2019,Uttar Pradesh,Ghazipur,90975,Wind,126.34,19.96,276,Poor,Biomedical,Recycling,39.7,3646.37
19-06-2019,Uttar Pradesh,Lucknow,3235255,Wind,156.48,22.45,268,Poor,Mixed,Recycling,29.96,3363.14
19-06-2019,Uttar Pradesh,Meerut,1418657,Mixed,146.67,13.78,415,Severe,E-Waste,Incineration,41.09,1234.67
20-06-2019,Uttar Pradesh,Noida,703332,Solar,186.81,13.26,296,Poor,E-Waste,Composting,30.49,2730.97
20-06-2019,Uttar Pradesh,Ghaziabad,1658264,Coal,173.28,19.19,70,Satisfactory,Mixed,Recycling,29.66,1641.42
20-06-2019,Uttar Pradesh,Ghazipur,106403,Solar,214.19,5.04,69,Satisfactory,E-Waste,Recycling,22.68,1257.17
20-06-2019,Uttar Pradesh,Lucknow,3150175,Mixed,170.01,20.29,48,Good,Biomedical,Incineration,43.39,2979.52
20-06-2019,Uttar Pradesh,Meerut,1403506,Coal,212.43,7.97,180,Moderate,Organic,Recycling,56.09,1302.89
21-06-2019,Uttar Pradesh,Noida,660349,Wind,160.04,6.76,310,Very Poor,Mixed,Incineration,38.77,1632.41
21-06-2019,Uttar Pradesh,Ghaziabad,1665807,Solar,244.2,11.67,282,Poor,Mixed,Recycling,16.53,2662.18
21-06-2019,Uttar Pradesh,Ghazipur,127196,Wind,87.16,5.63,295,Poor,Mixed,Composting,51.2,2672.98
21-06-2019,Uttar Pradesh,Lucknow,3164412,Mixed,244.95,14.38,234,Poor,Plastic,Incineration,37.55,3726.38
21-06-2019,Uttar Pradesh,Meerut,1367560,Mixed,89.37,5.74,247,Poor,Organic,Landfill,30.49,4228.15
22-06-2019,Uttar Pradesh,Noida,739337,Hydro,151.93,13.73,267,Poor,E-Waste,Composting,45.02,4215.53
22-06-2019,Uttar Pradesh,Ghaziabad,1709505,Wind,227.8,12.36,333,Very Poor,E-Waste,Composting,35.34,4446.83
22-06-2019,Uttar Pradesh,Ghazipur,120872,Mixed,98.38,10.66,234,Poor,E-Waste,Incineration,29.28,1775.77
22-06-2019,Uttar Pradesh,Lucknow,3237633,Solar,117.85,24,429,Severe,Mixed,Landfill,25,3081.31
22-06-2019,Uttar Pradesh,Meerut,1370969,Mixed,114.99,11.6,419,Severe,Biomedical,Landfill,36.59,3973.04
23-06-2019,Uttar Pradesh,Noida,666646,Wind,156.29,10.09,334,Very Poor,Organic,Incineration,25.03,2007.54
23-06-2019,Uttar Pradesh,Ghaziabad,1697817,Mixed,148.48,17.98,248,Poor,Plastic,Incineration,17.06,2055.14
23-06-2019,Uttar Pradesh,Ghazipur,90380,Mixed,173.68,21.82,435,Severe,Biomedical,Landfill,43.44,3513.11
23-06-2019,Uttar Pradesh,Lucknow,3206849,Solar,235.22,16,193,Moderate,Biomedical,Landfill,26.02,4635.26
23-06-2019,Uttar Pradesh,Meerut,1384469,Solar,230.64,6.07,119,Moderate,Biomedical,Recycling,57.09,4112.42
24-06-2019,Uttar Pradesh,Noida,740867,Mixed,95.21,9.09,433,Severe,Organic,Landfill,53.78,2775.29
24-06-2019,Uttar Pradesh,Ghaziabad,1730196,Hydro,117.74,18.55,337,Very Poor,Biomedical,Incineration,56.06,1707.74
24-06-2019,Uttar Pradesh,Ghazipur,88697,Mixed,195.66,7.14,165,Moderate,E-Waste,Incineration,26.38,3317.1
24-06-2019,Uttar Pradesh,Lucknow,3227258,Coal,94.29,15.79,306,Very Poor,Organic,Composting,56.2,3992.75
24-06-2019,Uttar Pradesh,Meerut,1435425,Solar,160.33,19.27,90,Satisfactory,Mixed,Incineration,40.81,4163.81
25-06-2019,Uttar Pradesh,Noida,651485,Hydro,116.85,21.33,99,Satisfactory,Biomedical,Recycling,56.38,1898.79
25-06-2019,Uttar Pradesh,Ghaziabad,1690412,Wind,91.37,11.36,387,Very Poor,E-Waste,Recycling,43.96,1976.87
25-06-2019,Uttar Pradesh,Ghazipur,165066,Coal,237.31,23.68,200,Moderate,Plastic,Recycling,35.69,2274.13
25-06-2019,Uttar Pradesh,Lucknow,3206230,Mixed,111.71,17.36,349,Very Poor,Mixed,Recycling,58.11,4277.33
25-06-2019,Uttar Pradesh,Meerut,1370116,Coal,142.39,9.42,192,Moderate,Plastic,Recycling,51.92,3560.02
26-06-2019,Uttar Pradesh,Noida,703182,Hydro,160.06,22.2,244,Poor,Mixed,Recycling,35.87,1848.62
26-06-2019,Uttar Pradesh,Ghaziabad,1683759,Mixed,114.39,5.03,213,Poor,Mixed,Recycling,46.9,4080.42
26-06-2019,Uttar Pradesh,Ghazipur,74137,Coal,215.06,5.59,75,Satisfactory,Biomedical,Composting,31.67,4073.25
26-06-2019,Uttar Pradesh,Lucknow,3177186,Solar,128.91,8.78,426,Severe,E-Waste,Composting,35.07,3762.21
26-06-2019,Uttar Pradesh,Meerut,1372961,Coal,121.08,11.39,290,Poor,E-Waste,Recycling,50.44,4659.99
27-06-2019,Uttar Pradesh,Noida,698859,Hydro,230.76,22.86,46,Good,E-Waste,Recycling,40.04,1835.48
27-06-2019,Uttar Pradesh,Ghaziabad,1710793,Hydro,136.38,17.1,199,Moderate,Biomedical,Landfill,26.8,1906.34
27-06-2019,Uttar Pradesh,Ghazipur,84775,Wind,212.74,24.54,282,Poor,E-Waste,Landfill,58.06,4216.29
27-06-2019,Uttar Pradesh,Lucknow,3221844,Mixed,159.17,18.15,207,Poor,Organic,Recycling,59.42,3893.85
27-06-2019,Uttar Pradesh,Meerut,1432909,Hydro,209.36,8.8,222,Poor,Organic,Landfill,19.88,3842.12
28-06-2019,Uttar Pradesh,Noida,694360,Solar,94.98,5.27,43,Good,Biomedical,Landfill,30.99,1630.94
28-06-2019,Uttar Pradesh,Ghaziabad,1676494,Solar,219.44,19.26,296,Poor,Biomedical,Composting,30.31,4120.51
28-06-2019,Uttar Pradesh,Ghazipur,161443,Solar,119.04,16.31,399,Very Poor,Plastic,Recycling,19.35,3464.67
28-06-2019,Uttar Pradesh,Lucknow,3235708,Mixed,152.62,23.47,298,Poor,E-Waste,Incineration,23.79,4797.15
28-06-2019,Uttar Pradesh,Meerut,1427301,Mixed,113.94,13.93,108,Moderate,Plastic,Recycling,59.04,4309.61
29-06-2019,Uttar Pradesh,Noida,746006,Mixed,220.24,19.05,189,Moderate,Mixed,Composting,44.8,2933.65
29-06-2019,Uttar Pradesh,Ghaziabad,1722550,Coal,116.84,7.39,422,Severe,Plastic,Landfill,39.22,1669.51
29-06-2019,Uttar Pradesh,Ghazipur,95119,Mixed,120.88,13.96,324,Very Poor,Biomedical,Landfill,45.98,4119.85
29-06-2019,Uttar Pradesh,Lucknow,3189566,Mixed,195.95,10.49,77,Satisfactory,Organic,Incineration,58.6,3016.7
29-06-2019,Uttar Pradesh,Meerut,1359768,Hydro,83.7,14.2,350,Very Poor,Plastic,Landfill,23.41,2549.88
30-06-2019,Uttar Pradesh,Noida,669946,Mixed,222.83,12.84,265,Poor,Organic,Recycling,38.65,2358.61
30-06-2019,Uttar Pradesh,Ghaziabad,1733358,Mixed,87.58,14.01,276,Poor,Mixed,Incineration,54.26,4494.98
30-06-2019,Uttar Pradesh,Ghazipur,81680,Hydro,130.75,19.26,224,Poor,E-Waste,Incineration,41.74,3146.1
30-06-2019,Uttar Pradesh,Lucknow,3189116,Mixed,192.54,17.58,224,Poor,Mixed,Incineration,57.05,3111.79
30-06-2019,Uttar Pradesh,Meerut,1382543,Mixed,203.96,8.88,314,Very Poor,Mixed,Recycling,31.27,3626.12
01-07-2019,Uttar Pradesh,Noida,713114,Coal,217.61,18.95,124,Moderate,Mixed,Incineration,34.53,1649.15
01-07-2019,Uttar Pradesh,Ghaziabad,1674865,Mixed,127.79,13.16,141,Moderate,Mixed,Incineration,17.1,2483.2
01-07-2019,Uttar Pradesh,Ghazipur,163759,Coal,139.06,19.71,382,Very Poor,Plastic,Recycling,58.28,1814.45
01-07-2019,Uttar Pradesh,Lucknow,3206468,Coal,168.84,10.59,309,Very Poor,Biomedical,Landfill,57.81,1426.69
01-07-2019,Uttar Pradesh,Meerut,1367369,Coal,132.3,5.06,262,Poor,Organic,Landfill,16.73,4929.05
02-07-2019,Uttar Pradesh,Noida,691844,Coal,213.15,23.97,322,Very Poor,Mixed,Composting,51.45,4091.34
02-07-2019,Uttar Pradesh,Ghaziabad,1745205,Wind,133.97,5.52,205,Poor,Organic,Landfill,37.7,2312.48
02-07-2019,Uttar Pradesh,Ghazipur,161591,Wind,249.66,15.74,189,Moderate,Mixed,Incineration,23.78,1602.67
02-07-2019,Uttar Pradesh,Lucknow,3162445,Coal,126.24,7.84,418,Severe,Biomedical,Incineration,20.45,3399.24
02-07-2019,Uttar Pradesh,Meerut,1392602,Hydro,126.77,20.98,420,Severe,Plastic,Incineration,40.9,1765.22
03-07-2019,Uttar Pradesh,Noida,745674,Coal,83.14,18.08,123,Moderate,Mixed,Recycling,58.73,3829.5
03-07-2019,Uttar Pradesh,Ghaziabad,1661791,Solar,167.9,20.7,125,Moderate,E-Waste,Landfill,48.4,4819.22
03-07-2019,Uttar Pradesh,Ghazipur,143622,Solar,126.89,12.01,325,Very Poor,Plastic,Composting,24.45,4517.43
03-07-2019,Uttar Pradesh,Lucknow,3206763,Coal,199.5,7.04,173,Moderate,Plastic,Landfill,35.22,2600.05
03-07-2019,Uttar Pradesh,Meerut,1371510,Wind,135.56,12.44,344,Very Poor,Mixed,Recycling,45.13,1730.58
04-07-2019,Uttar Pradesh,Noida,723346,Solar,247.58,7.19,380,Very Poor,Organic,Recycling,50.57,3444.08
04-07-2019,Uttar Pradesh,Ghaziabad,1677878,Mixed,109.97,7.87,405,Severe,Mixed,Incineration,33.96,3505.51
04-07-2019,Uttar Pradesh,Ghazipur,108351,Mixed,98.71,14.61,442,Severe,E-Waste,Composting,54.77,3502.31
04-07-2019,Uttar Pradesh,Lucknow,3176989,Hydro,249.51,13.57,73,Satisfactory,Organic,Recycling,41.44,4281.45
04-07-2019,Uttar Pradesh,Meerut,1447168,Coal,236.49,18.61,183,Moderate,Biomedical,Incineration,22.52,2445.45
05-07-2019,Uttar Pradesh,Noida,657752,Mixed,100.99,16.24,382,Very Poor,Organic,Recycling,24.08,3954.78
05-07-2019,Uttar Pradesh,Ghaziabad,1749611,Wind,239.99,10.4,383,Very Poor,Mixed,Composting,46.54,1370.01
05-07-2019,Uttar Pradesh,Ghazipur,120732,Coal,113.49,17.41,266,Poor,Mixed,Composting,19.11,3095.97
05-07-2019,Uttar Pradesh,Lucknow,3161605,Coal,213.35,17.17,263,Poor,E-Waste,Incineration,23.09,2740.55
05-07-2019,Uttar Pradesh,Meerut,1408014,Hydro,150.65,6.16,135,Moderate,Organic,Landfill,40.82,2427.84
06-07-2019,Uttar Pradesh,Noida,665293,Solar,246.77,11.95,435,Severe,Organic,Recycling,31.02,2998.54
06-07-2019,Uttar Pradesh,Ghaziabad,1662008,Solar,227.49,13.21,385,Very Poor,Organic,Composting,56.33,3455.14
06-07-2019,Uttar Pradesh,Ghazipur,110850,Mixed,208.35,24.07,171,Moderate,Plastic,Landfill,42.97,3207.31
06-07-2019,Uttar Pradesh,Lucknow,3176678,Hydro,218.92,20.63,93,Satisfactory,Mixed,Incineration,36.76,2744.77
06-07-2019,Uttar Pradesh,Meerut,1423722,Coal,220.26,14.03,146,Moderate,E-Waste,Landfill,49.27,3330.53
07-07-2019,Uttar Pradesh,Noida,723490,Wind,196.71,15.95,59,Satisfactory,E-Waste,Recycling,45.61,4809.06
07-07-2019,Uttar Pradesh,Ghaziabad,1688975,Wind,215.94,18.72,290,Poor,Organic,Recycling,33.28,1936.82
07-07-2019,Uttar Pradesh,Ghazipur,144423,Mixed,111.45,21.46,423,Severe,Mixed,Recycling,17.16,1335.05
